	subject	seqmethod	assembler	pipeline_x	group_x	Sample	Bin	Genes	X..contigs.....0.bp.	X..contigs.....10000.bp.	X..contigs.....50000.bp.	X..contigs.....100000.bp.	X..contigs.....250000.bp.	X..contigs.....500000.bp.	X..contigs.....1000000.bp.	X..contigs.....2000000.bp.	X..contigs.....3000000.bp.	Total.length.....0.bp.	Total.length.....10000.bp.	Total.length.....50000.bp.	Total.length.....100000.bp.	Total.length.....250000.bp.	Total.length.....500000.bp.	Total.length.....1000000.bp.	Total.length.....2000000.bp.	Total.length.....3000000.bp.	X..contigs	Largest.contig	Total.length	N50	N75	L50	L75	X..N.s.per.100.kbp	Marker.lineage	X..genomes	X..markers	X..marker.sets	X0	X1	X2	X3	X4	X5.	Completeness	Contamination	Strain.heterogeneity	tRNA	rna.16S	rna.23S	rna.5S	Majority.Class	Majority.Fraction	Size.Mb	Final.Class	Coverage	quality	binmethod	sample	binname	pipeline_y	bin	group_y	16S_RNA	23S_RNA	5S_RNA	16S_RNA_avglen	23S_RNA_avglen	5S_RNA_avglen	suffix
97	sample1	mNGS	metaSPAdes	mNGS_metaSPAdes	mNGS	sample1_mNGS_metaSPAdes	bin.46	1590	30	29	17	2	0	0	0	0	0	1687889	1679206	1316908	252663	0	0	0	0	0	30	151494	1687889	66852	52430	10	17	0.0	k__Bacteria (UID2372)	131	175	104	37	138	0	0	0	0	94.23	0.0	0.0	38.0	0	0	0	Erysipelothrix_rhusiopathiae	100.0	1.69	Erysipelothrix_rhusiopathiae	47.6246660769754	complete	Metabat2	sample1_mNGS_metaSPAdes	bin.46	mNGS_metaSPAdes	bin.46.fa	mNGS	0	0	0				
98	sample1	mNGS	metaSPAdes	mNGS_metaSPAdes	mNGS	sample1_mNGS_metaSPAdes	bin.47	2159	19	19	17	9	2	0	0	0	0	2552909	2552909	2510981	1888210	755493	0	0	0	0	19	450455	2552909	175995	93223	5	10	0.0	k__Bacteria (UID2982)	88	229	147	10	219	0	0	0	0	95.24	0.0	0.0	37.0	0	0	0	Akkermansia_muciniphila	100.0	2.55	Akkermansia_muciniphila	95.2392349276845	complete	Metabat2	sample1_mNGS_metaSPAdes	bin.47	mNGS_metaSPAdes	bin.47.fa	mNGS	0	0	0				
99	sample1	mNGS	metaSPAdes	mNGS_metaSPAdes	mNGS	sample1_mNGS_metaSPAdes	bin.5	2072	36	35	21	8	0	0	0	0	0	2511759	2502560	2031803	1142528	0	0	0	0	0	36	213809	2511759	89923	56565	10	19	0.0	o__Bacteroidales (UID2657)	160	490	267	108	382	0	0	0	0	72.57	0.0	0.0	34.0	0	0	1	Phocaeicola_salanitronis	100.0	2.51	Phocaeicola_salanitronis	143.470551912027	medium-quality	Metabat2	sample1_mNGS_metaSPAdes	bin.5	mNGS_metaSPAdes	bin.5.fa	mNGS	0	0	1	0.0	0.0	87.0	
100	sample1	mNGS	metaSPAdes	mNGS_metaSPAdes	mNGS	sample1_mNGS_metaSPAdes	bin.6	1195	9	9	7	5	2	1	0	0	0	1451366	1451366	1387263	1234334	843332	566498	0	0	0	9	566498	1451366	276834	108469	2	4	0.0	f__Bifidobacteriaceae (UID1460)	70	502	225	85	417	0	0	0	0	78.8	0.0	0.0	37.0	0	0	2	Bifidobacterium_animalis	100.0	1.45	Bifidobacterium_animalis	47.7366494736683	medium-quality	Metabat2	sample1_mNGS_metaSPAdes	bin.6	mNGS_metaSPAdes	bin.6.fa	mNGS	0	0	1	0.0	0.0	100.0	
101	sample1	mNGS	metaSPAdes	mNGS_metaSPAdes	mNGS	sample1_mNGS_metaSPAdes	bin.8	4172	323	165	11	0	0	0	0	0	0	4830032	3917747	657256	0	0	0	0	0	0	323	78437	4830032	23221	11966	66	139	0.0	k__Bacteria (UID203)	5449	104	58	59	44	1	0	0	0	64.66	1.72	0.0	64.0	0	0	4	Clostridium_saccharobutylicum	96.761	4.83	Clostridium_saccharobutylicum	82.4874038101611	medium-quality	Metabat2	sample1_mNGS_metaSPAdes	bin.8	mNGS_metaSPAdes	bin.8.fa	mNGS	0	0	2	0.0	0.0	110.0	
102	sample1	Nanopore	metaflye	Nanopore_metaflye	Nanopore	sample1_Nanopore_metaflye	bin.12	5064	1	1	1	1	1	1	1	1	1	5287730	5287730	5287730	5287730	5287730	5287730	5287730	5287730	5287730	1	5287730	5287730	5287730	5287730	1	1	0.0	o__Burkholderiales (UID4000)	193	427	214	1	426	0	0	0	0	99.91	0.0	0.0	62.0	3	3	3	Bordetella_petrii	100.0	5.29	Bordetella_petrii	2063.89305997091	complete	Metabat2	sample1_Nanopore_metaflye	bin.12	Nanopore_metaflye	bin.12.fa	Nanopore	1	1	1	1527.0	2880.0	109.0	
103	sample1	Nanopore	metaflye	Nanopore_metaflye	Nanopore	sample1_Nanopore_metaflye	bin.13	3994	3	3	3	3	3	3	3	0	0	4261517	4261517	4261517	4261517	4261517	4261517	4261517	0	0	3	1657455	4261517	1360034	1244028	2	3	0.0	o__Clostridiales (UID1120)	304	249	142	2	247	0	0	0	0	98.94	0.0	0.0	59.0	5	5	6	Eubacterium_callanderi	100.0	4.26	Eubacterium_callanderi	95.6936696486251	complete	Metabat2	sample1_Nanopore_metaflye	bin.13	Nanopore_metaflye	bin.13.fa	Nanopore	1	1	2	1522.0	2860.0	102.0	
104	sample1	Nanopore	metaflye	Nanopore_metaflye	Nanopore	sample1_Nanopore_metaflye	bin.21	3119	5	5	4	3	1	1	1	1	0	3173020	3173020	3157459	3075872	2770150	2770150	2770150	2770150	0	5	2770150	3173020	2770150	2770150	1	1	0.0	f__Enterobacteriaceae (UID5124)	134	1172	336	370	798	4	0	0	0	63.19	0.45	75.0	60.0	7	7	8	Escherichia_coli	100.0	3.17	Escherichia_coli	88.3778545360571	medium-quality	Metabat2	sample1_Nanopore_metaflye	bin.21	Nanopore_metaflye	bin.21.fa	Nanopore	1	1	1	1539.0	2904.0	111.0	
105	sample1	Nanopore	metaflye	Nanopore_metaflye	Nanopore	sample1_Nanopore_metaflye	bin.22	212	5	5	2	1	0	0	0	0	0	281460	281460	189399	127238	0	0	0	0	0	5	127238	281460	62161	46923	2	3	0.0	k__Bacteria (UID203)	5449	104	58	101	3	0	0	0	0	5.17	0.0	0.0		0	0	0	Phocaeicola_dorei	100.0	0.28	Phocaeicola_dorei	58.0345342144532	low-quality	Metabat2	sample1_Nanopore_metaflye	bin.22	Nanopore_metaflye	bin.22.fa	Nanopore	0	0	0				
106	sample1	Nanopore	metaflye	Nanopore_metaflye	Nanopore	sample1_Nanopore_metaflye	bin.26	4883	2	2	2	2	2	2	2	2	1	6243829	6243829	6243829	6243829	6243829	6243829	6243829	6243829	3807901	2	3807901	6243829	3807901	2435928	1	2	0.0	g__Bacteroides (UID2691)	33	839	309	4	833	2	0	0	0	99.41	0.4	0.0	70.0	5	5	5	Bacteroides_thetaiotaomicron	100.0	6.24	Bacteroides_thetaiotaomicron	728.318088147513	complete	Metabat2	sample1_Nanopore_metaflye	bin.26	Nanopore_metaflye	bin.26.fa	Nanopore	1	1	1	1526.0	2870.0	107.0	
107	sample1	Nanopore	metaflye	Nanopore_metaflye	Nanopore	sample1_Nanopore_metaflye	bin.29	3868	1	1	1	1	1	1	1	1	1	4202004	4202004	4202004	4202004	4202004	4202004	4202004	4202004	4202004	1	4202004	4202004	4202004	4202004	1	1	0.0	o__Clostridiales (UID1120)	304	248	141	1	246	1	0	0	0	99.29	0.71	0.0	74.0	6	6	6	Clostridium_aceticum	100.0	4.2	Clostridium_aceticum	807.528372176704	complete	Metabat2	sample1_Nanopore_metaflye	bin.29	Nanopore_metaflye	bin.29.fa	Nanopore	2	1	1	1583.0	2933.0	110.0	
108	sample1	Nanopore	metaflye	Nanopore_metaflye	Nanopore	sample1_Nanopore_metaflye	bin.30	3162	1	1	1	1	1	1	1	1	1	3568786	3568786	3568786	3568786	3568786	3568786	3568786	3568786	3568786	1	3568786	3568786	3568786	3568786	1	1	0.0	o__Clostridiales (UID1375)	50	332	124	19	313	0	0	0	0	93.55	0.0	0.0	67.0	3	3	5	Clostridium_butyricum	100.0	3.57	Clostridium_butyricum	356.189275568779	complete	Metabat2	sample1_Nanopore_metaflye	bin.30	Nanopore_metaflye	bin.30.fa	Nanopore	1	1	3	1511.0	2905.0	111.0	
109	sample1	Nanopore	metaflye	Nanopore_metaflye	Nanopore	sample1_Nanopore_metaflye	bin.32	767	59	20	2	0	0	0	0	0	0	785640	563687	103225	0	0	0	0	0	0	59	52426	785640	29181	9016	10	23	0.0	root (UID1)	5656	56	24	56	0	0	0	0	0	0.0	0.0	0.0		0	0	0	Clostridium_botulinum	91.311	0.79	Clostridium_botulinum	52.04750267298	low-quality	Metabat2	sample1_Nanopore_metaflye	bin.32	Nanopore_metaflye	bin.32.fa	Nanopore	0	0	0				
110	sample1	Nanopore	metaflye	Nanopore_metaflye	Nanopore	sample1_Nanopore_metaflye	bin.33	370	3	2	2	1	1	0	0	0	0	370915	361779	361779	295321	295321	0	0	0	0	3	295321	370915	295321	295321	1	1	0.0	root (UID1)	5656	56	24	55	1	0	0	0	0	4.17	0.0	0.0		0	0	0	Bordetella_bronchiseptica	97.537	0.37	Bordetella_bronchiseptica	655.291508836256	low-quality	Metabat2	sample1_Nanopore_metaflye	bin.33	Nanopore_metaflye	bin.33.fa	Nanopore	0	0	0				
111	sample1	Nanopore	metaflye	Nanopore_metaflye	Nanopore	sample1_Nanopore_metaflye	bin.35	2421	3	3	3	2	2	2	2	0	0	2751545	2751545	2751545	2696660	2696660	2696660	2696660	0	0	3	1551078	2751545	1551078	1145582	1	2	0.0	o__Clostridiales (UID1212)	172	260	146	77	183	0	0	0	0	65.75	0.0	0.0	48.0	3	3	3	Ruminococcus_albus	100.0	2.75	Ruminococcus_albus	48.3115304310851	medium-quality	Metabat2	sample1_Nanopore_metaflye	bin.35	Nanopore_metaflye	bin.35.fa	Nanopore	1	1	1	1510.0	2833.0	113.0	
112	sample1	Nanopore	metaflye	Nanopore_metaflye	Nanopore	sample1_Nanopore_metaflye	bin.36	410	1	1	1	1	1	0	0	0	0	428433	428433	428433	428433	428433	0	0	0	0	1	428433	428433	428433	428433	1	1	0.0	root (UID1)	5656	56	24	56	0	0	0	0	0	0.0	0.0	0.0	15.0	0	0	0	Ruminococcus_albus	100.0	0.43	Ruminococcus_albus	47.2446100090329	low-quality	Metabat2	sample1_Nanopore_metaflye	bin.36	Nanopore_metaflye	bin.36.fa	Nanopore	0	0	0				
113	sample1	Nanopore	metaflye	Nanopore_metaflye	Nanopore	sample1_Nanopore_metaflye	bin.4	1133	11	10	5	5	1	0	0	0	0	1234265	1228459	1132482	1132482	398655	0	0	0	0	11	398655	1234265	192659	168577	3	4	0.0	root (UID1)	5656	56	24	56	0	0	0	0	0	0.0	0.0	0.0		0	0	0	Clostridium_scatologenes	100.0	1.23	Clostridium_scatologenes	240.800881496275	low-quality	Metabat2	sample1_Nanopore_metaflye	bin.4	Nanopore_metaflye	bin.4.fa	Nanopore	0	0	0				
114	sample1	Nanopore	metaflye	Nanopore_metaflye	Nanopore	sample1_Nanopore_metaflye	bin.44	4180	1	1	1	1	1	1	1	1	1	4543756	4543756	4543756	4543756	4543756	4543756	4543756	4543756	4543756	1	4543756	4543756	4543756	4543756	1	1	0.0	o__Burkholderiales (UID4000)	193	427	214	5	418	4	0	0	0	99.01	0.37	100.0	63.0	3	3	3	Bordetella_pseudohinzii	100.0	4.54	Bordetella_pseudohinzii	1214.82963653858	complete	Metabat2	sample1_Nanopore_metaflye	bin.44	Nanopore_metaflye	bin.44.fa	Nanopore	1	1	1	1527.0	2877.0	108.0	
115	sample1	Nanopore	metaflye	Nanopore_metaflye	Nanopore	sample1_Nanopore_metaflye	bin.45	2402	1	1	1	1	1	1	1	1	0	2808277	2808277	2808277	2808277	2808277	2808277	2808277	2808277	0	1	2808277	2808277	2808277	2808277	1	1	0.0	k__Bacteria (UID2570)	433	273	183	0	271	2	0	0	0	100.0	0.82	0.0	44.0	2	2	2	Fermentimonas_caenicola	100.0	2.81	Fermentimonas_caenicola	143.213970701608	complete	Metabat2	sample1_Nanopore_metaflye	bin.45	Nanopore_metaflye	bin.45.fa	Nanopore	1	1	1	1530.0	2894.0	107.0	
116	sample1	Nanopore	metaflye	Nanopore_metaflye	Nanopore	sample1_Nanopore_metaflye	bin.47	4064	1	1	1	1	1	1	1	1	1	4831674	4831674	4831674	4831674	4831674	4831674	4831674	4831674	4831674	1	4831674	4831674	4831674	4831674	1	1	0.0	o__Clostridiales (UID1212)	172	263	149	5	253	5	0	0	0	97.76	3.36	0.0	60.0	8	8	8	Lachnoclostridium_phytofermentans	100.0	4.83	Lachnoclostridium_phytofermentans	87.3005194472971	complete	Metabat2	sample1_Nanopore_metaflye	bin.47	Nanopore_metaflye	bin.47.fa	Nanopore	1	1	1	1528.0	2912.0	99.0	
117	sample1	Nanopore	metaflye	Nanopore_metaflye	Nanopore	sample1_Nanopore_metaflye	bin.6	1690	4	4	4	3	3	2	0	0	0	1679019	1679019	1679019	1624540	1624540	1201743	0	0	0	4	626386	1679019	575357	422797	2	3	0.0	k__Bacteria (UID203)	5449	104	58	75	29	0	0	0	0	41.38	0.0	0.0	32.0	0	0	0	Bordetella_holmesii	100.0	1.68	Bordetella_holmesii	222.671542132638	low-quality	Metabat2	sample1_Nanopore_metaflye	bin.6	Nanopore_metaflye	bin.6.fa	Nanopore	0	0	0				
118	sample1	Nanopore	metaflye	Nanopore_metaflye	Nanopore	sample1_Nanopore_metaflye	bin.7	3747	1	1	1	1	1	1	1	1	1	4251664	4251664	4251664	4251664	4251664	4251664	4251664	4251664	4251664	1	4251664	4251664	4251664	4251664	1	1	0.0	k__Bacteria (UID203)	5449	104	58	58	46	0	0	0	0	67.24	0.0	0.0	36.0	2	2	2	Bordetella_bronchialis	100.0	4.25	Bordetella_bronchialis	136.802696544224	medium-quality	Metabat2	sample1_Nanopore_metaflye	bin.7	Nanopore_metaflye	bin.7.fa	Nanopore	1	1	1	1527.0	2979.0	109.0	
119	sample1	Nanopore	OPERA-MS	Nanopore_OPERA-MS	mNGS+Nanopore	sample1_Nanopore_OPERA-MS	bin.11	2390	3	3	3	3	3	3	2	0	0	2797349	2797349	2797349	2797349	2797349	2797349	2152886	0	0	3	1120110	2797349	1032776	1032776	2	2	0.0	k__Bacteria (UID2570)	433	273	183	0	271	2	0	0	0	100.0	0.82	0.0	44.0	2	2	2	Fermentimonas_caenicola	100.0	2.8	Fermentimonas_caenicola	142.404147641213	complete	Metabat2	sample1_Nanopore_OPERA-MS	bin.11	Nanopore_OPERA-MS	bin.11.fa	mNGS+Nanopore	1	1	1	1530.0	2890.0	107.0	
120	sample1	Nanopore	OPERA-MS	Nanopore_OPERA-MS	mNGS+Nanopore	sample1_Nanopore_OPERA-MS	bin.12	3970	9	9	8	6	6	2	1	1	0	4574760	4574760	4525500	4373062	4373062	2708649	2024314	2024314	0	9	2024314	4574760	684335	427094	2	4	0.02	k__Bacteria (UID203)	5449	104	58	56	48	0	0	0	0	72.41	0.0	0.0	31.0	8	9	12	Clostridium_saccharobutylicum	100.0	4.57	Clostridium_saccharobutylicum	79.38390210634	medium-quality	Metabat2	sample1_Nanopore_OPERA-MS	bin.12	Nanopore_OPERA-MS	bin.12.fa	mNGS+Nanopore	1	2	3	1512.0	2244.5	105.7	
121	sample1	Nanopore	OPERA-MS	Nanopore_OPERA-MS	mNGS+Nanopore	sample1_Nanopore_OPERA-MS	bin.13	5692	6	6	6	6	5	4	3	0	0	6264729	6264729	6264729	6264729	6127132	5775163	5156371	0	0	6	1845021	6264729	1719048	1592302	2	3	0.0	g__Burkholderia (UID4006)	64	769	248	3	766	0	0	0	0	99.31	0.0	0.0	75.0	5	5	5	Burkholderia_multivorans	100.0	6.26	Burkholderia_multivorans	48.0008073773024	complete	Metabat2	sample1_Nanopore_OPERA-MS	bin.13	Nanopore_OPERA-MS	bin.13.fa	mNGS+Nanopore	2	2	1	1550.0	2903.0	107.0	
122	sample1	Nanopore	OPERA-MS	Nanopore_OPERA-MS	mNGS+Nanopore	sample1_Nanopore_OPERA-MS	bin.16	4135	10	10	10	9	8	4	0	0	0	4429676	4429676	4429676	4338736	4201098	2549652	0	0	0	10	712335	4429676	539420	423439	4	6	0.0	g__Clostridium (UID1380)	44	404	145	3	398	3	0	0	0	98.6	0.5	0.0	68.0	9	9	3	Clostridium_autoethanogenum	100.0	4.43	Clostridium_autoethanogenum	101.95558320744	complete	Metabat2	sample1_Nanopore_OPERA-MS	bin.16	Nanopore_OPERA-MS	bin.16.fa	mNGS+Nanopore	2	1	1	1518.5	2886.0	112.0	
123	sample1	Nanopore	OPERA-MS	Nanopore_OPERA-MS	mNGS+Nanopore	sample1_Nanopore_OPERA-MS	bin.17	4877	6	6	5	5	5	4	3	1	0	6233051	6233051	6202704	6202704	6202704	5796872	5239763	2011255	0	6	2011255	6233051	1908168	1320340	2	3	0.0	g__Bacteroides (UID2691)	33	839	309	5	832	2	0	0	0	99.36	0.4	0.0	67.0	4	4	5	Bacteroides_thetaiotaomicron	100.0	6.23	Bacteroides_thetaiotaomicron	716.930023514969	complete	Metabat2	sample1_Nanopore_OPERA-MS	bin.17	Nanopore_OPERA-MS	bin.17.fa	mNGS+Nanopore	2	1	1	1523.0	2869.0	107.0	
124	sample1	Nanopore	OPERA-MS	Nanopore_OPERA-MS	mNGS+Nanopore	sample1_Nanopore_OPERA-MS	bin.19	3679	6	6	6	6	5	3	2	0	0	3611932	3611932	3611932	3611932	3452925	2845744	2294196	0	0	6	1199254	3611932	1094942	551548	2	3	0.0	o__Burkholderiales (UID4000)	193	426	213	28	398	0	0	0	0	93.83	0.0	0.0	52.0	3	3	3	Bordetella_holmesii	100.0	3.61	Bordetella_holmesii	133.184525622299	complete	Metabat2	sample1_Nanopore_OPERA-MS	bin.19	Nanopore_OPERA-MS	bin.19.fa	mNGS+Nanopore	2	2	1	1581.5	2882.5	108.0	
125	sample1	Nanopore	OPERA-MS	Nanopore_OPERA-MS	mNGS+Nanopore	sample1_Nanopore_OPERA-MS	bin.2	3637	5	5	5	5	5	4	1	0	0	4181973	4181973	4181973	4181973	4181973	3811835	1453706	0	0	5	1453706	4181973	859773	719206	2	4	0.0	o__Bacteroidales (UID2657)	160	490	267	7	483	0	0	0	0	97.66	0.0	0.0	83.0	6	6	6	Phocaeicola_salanitronis	100.0	4.18	Phocaeicola_salanitronis	142.141843096548	complete	Metabat2	sample1_Nanopore_OPERA-MS	bin.2	Nanopore_OPERA-MS	bin.2.fa	mNGS+Nanopore	1	1	1	1529.0	2868.0	104.0	
126	sample1	Nanopore	OPERA-MS	Nanopore_OPERA-MS	mNGS+Nanopore	sample1_Nanopore_OPERA-MS	bin.21	2283	6	6	6	5	3	2	1	0	0	2735484	2735484	2735484	2667263	2345578	2040228	1203572	0	0	6	1203572	2735484	836656	305350	2	3	0.0	k__Bacteria (UID2982)	88	229	147	3	226	0	0	0	0	97.96	0.0	0.0	51.0	2	2	2	Akkermansia_muciniphila	100.0	2.74	Akkermansia_muciniphila	94.9605079028062	complete	Metabat2	sample1_Nanopore_OPERA-MS	bin.21	Nanopore_OPERA-MS	bin.21.fa	mNGS+Nanopore	1	1	1	1509.0	2831.0	108.0	
127	sample1	Nanopore	OPERA-MS	Nanopore_OPERA-MS	mNGS+Nanopore	sample1_Nanopore_OPERA-MS	bin.23	4004	6	6	6	6	5	3	1	1	0	4742807	4742807	4742807	4742807	4615648	3862363	2826268	2826268	0	6	2826268	4742807	2826268	504403	1	3	0.0	o__Clostridiales (UID1212)	172	263	149	3	256	4	0	0	0	98.43	2.68	0.0	57.0	5	5	5	Lachnoclostridium_phytofermentans	100.0	4.74	Lachnoclostridium_phytofermentans	87.3348630884622	complete	Metabat2	sample1_Nanopore_OPERA-MS	bin.23	Nanopore_OPERA-MS	bin.23.fa	mNGS+Nanopore	1	1	1	1527.0	2912.0	112.0	
128	sample1	Nanopore	OPERA-MS	Nanopore_OPERA-MS	mNGS+Nanopore	sample1_Nanopore_OPERA-MS	bin.26	534	1	1	1	1	1	1	0	0	0	559189	559189	559189	559189	559189	559189	0	0	0	1	559189	559189	559189	559189	1	1	0.0	root (UID1)	5656	56	24	56	0	0	0	0	0	0.0	0.0	0.0		0	0	0	Burkholderia_multivorans	100.0	0.56	Burkholderia_multivorans	48.922636174889	low-quality	Metabat2	sample1_Nanopore_OPERA-MS	bin.26	Nanopore_OPERA-MS	bin.26.fa	mNGS+Nanopore	0	0	0				
129	sample1	Nanopore	OPERA-MS	Nanopore_OPERA-MS	mNGS+Nanopore	sample1_Nanopore_OPERA-MS	bin.30	2245	5	5	5	5	4	2	0	0	0	2329992	2329992	2329992	2329992	2104722	1216189	0	0	0	5	640711	2329992	575478	427724	2	4	0.0	o__Clostridiales (UID1120)	304	249	142	72	177	0	0	0	0	68.31	0.0	0.0	28.0	2	2	2	Eubacterium_callanderi	100.0	2.33	Eubacterium_callanderi	95.2886962702018	medium-quality	Metabat2	sample1_Nanopore_OPERA-MS	bin.30	Nanopore_OPERA-MS	bin.30.fa	mNGS+Nanopore	1	1	1	1522.0	2860.0	101.0	
130	sample1	Nanopore	OPERA-MS	Nanopore_OPERA-MS	mNGS+Nanopore	sample1_Nanopore_OPERA-MS	bin.41	3285	139	81	16	4	1	0	0	0	0	3453048	3145769	1624280	870900	471576	0	0	0	0	139	471576	3453048	45103	20603	19	46	0.41	k__Bacteria (UID203)	5449	103	57	72	29	2	0	0	0	43.86	1.75	100.0	29.0	3	3	3	Clostridium_sporogenes	71.079	3.45	Clostridium_sporogenes	37.2159466071714	low-quality	Metabat2	sample1_Nanopore_OPERA-MS	bin.41	Nanopore_OPERA-MS	bin.41.fa	mNGS+Nanopore	2	2	1	1098.0	2904.0	112.0	
131	sample1	Nanopore	OPERA-MS	Nanopore_OPERA-MS	mNGS+Nanopore	sample1_Nanopore_OPERA-MS	bin.43	5175	6	5	3	3	3	3	2	2	0	5824422	5815475	5757228	5757228	5757228	5757228	4980807	4980807	0	6	2515527	5824422	2465280	2465280	2	2	0.02	k__Bacteria (UID203)	5449	104	58	53	47	4	0	0	0	74.14	5.17	50.0	54.0	3	3	3	Bordetella_bronchialis	55.657	5.82	Bordetella	51.2650439820466	medium-quality	Metabat2	sample1_Nanopore_OPERA-MS	bin.43	Nanopore_OPERA-MS	bin.43.fa	mNGS+Nanopore	1	2	1	1527.0	2944.0	109.0	
132	sample1	Nanopore	OPERA-MS	Nanopore_OPERA-MS	mNGS+Nanopore	sample1_Nanopore_OPERA-MS	bin.46	209	2	2	1	1	0	0	0	0	0	206917	206917	177474	177474	0	0	0	0	0	2	177474	206917	177474	177474	1	1	0.0	root (UID1)	5656	56	24	56	0	0	0	0	0	0.0	0.0	0.0		0	0	0	Phocaeicola_dorei	100.0	0.21	Phocaeicola_dorei	45.8299704712518	low-quality	Metabat2	sample1_Nanopore_OPERA-MS	bin.46	Nanopore_OPERA-MS	bin.46.fa	mNGS+Nanopore	0	0	0				
133	sample1	Nanopore	OPERA-MS	Nanopore_OPERA-MS	mNGS+Nanopore	sample1_Nanopore_OPERA-MS	bin.50	5470	31	27	19	13	6	2	2	0	0	5614230	5595068	5426936	5007943	3973874	2627374	2627374	0	0	31	1346040	5614230	405113	180456	3	8	0.02	k__Bacteria (UID203)	5449	103	57	66	37	0	0	0	0	59.65	0.0	0.0	50.0	4	4	4	Clostridium_carboxidivorans	89.869	5.61	Clostridium_carboxidivorans	58.4049994389257	medium-quality	Metabat2	sample1_Nanopore_OPERA-MS	bin.50	Nanopore_OPERA-MS	bin.50.fa	mNGS+Nanopore	1	1	1	1509.0	2895.0	111.0	
134	sample1	Nanopore	OPERA-MS	Nanopore_OPERA-MS	mNGS+Nanopore	sample1_Nanopore_OPERA-MS	bin.53	3648	12	10	7	6	4	2	1	0	0	3864013	3854735	3789262	3735491	3307749	2518902	1728073	0	0	12	1728073	3864013	790829	484778	2	3	0.0	g__Clostridium (UID1380)	44	404	145	15	389	0	0	0	0	95.86	0.0	0.0	61.0	2	2	4	Clostridium_acetobutylicum	98.467	3.86	Clostridium_acetobutylicum	95.476813872003	complete	Metabat2	sample1_Nanopore_OPERA-MS	bin.53	Nanopore_OPERA-MS	bin.53.fa	mNGS+Nanopore	1	1	1	1503.0	2903.0	112.0	
135	sample1	Nanopore	OPERA-MS	Nanopore_OPERA-MS	mNGS+Nanopore	sample1_Nanopore_OPERA-MS	bin.55	3530	6	6	6	5	5	4	2	0	0	3944962	3944962	3944962	3889320	3889320	3627664	2101644	0	0	6	1058725	3944962	1042919	723909	2	4	0.0	o__Clostridiales (UID1212)	172	260	146	6	254	0	0	0	0	97.95	0.0	0.0	52.0	2	2	3	Ruminococcus_albus	100.0	3.94	Ruminococcus_albus	47.2706454460144	complete	Metabat2	sample1_Nanopore_OPERA-MS	bin.55	Nanopore_OPERA-MS	bin.55.fa	mNGS+Nanopore	1	1	1	1509.0	2834.0	113.0	
136	sample1	Nanopore	OPERA-MS	Nanopore_OPERA-MS	mNGS+Nanopore	sample1_Nanopore_OPERA-MS	bin.56	1554	5	5	5	3	1	1	1	0	0	1912943	1912943	1912943	1760014	1414394	1414394	1414394	0	0	5	1414394	1912943	1414394	239533	1	2	0.0	f__Bifidobacteriaceae (UID1460)	70	502	225	0	502	0	0	0	0	100.0	0.0	0.0	52.0	0	0	2	Bifidobacterium_animalis	100.0	1.91	Bifidobacterium_animalis	47.6233217612861	complete	Metabat2	sample1_Nanopore_OPERA-MS	bin.56	Nanopore_OPERA-MS	bin.56.fa	mNGS+Nanopore	0	0	1	0.0	0.0	100.0	
137	sample1	Nanopore	OPERA-MS	Nanopore_OPERA-MS	mNGS+Nanopore	sample1_Nanopore_OPERA-MS	bin.57	2786	4	4	4	4	3	1	1	1	0	3138349	3138349	3138349	3138349	2905817	2198845	2198845	2198845	0	4	2198845	3138349	2198845	427518	1	2	0.0	g__Butyrivibrio (UID1297)	25	642	252	7	635	0	0	0	0	98.38	0.0	0.0	47.0	3	3	3	Butyrivibrio_hungatei	100.0	3.14	Butyrivibrio_hungatei	47.6340426128515	complete	Metabat2	sample1_Nanopore_OPERA-MS	bin.57	Nanopore_OPERA-MS	bin.57.fa	mNGS+Nanopore	1	1	2	1541.0	2857.0	97.5	
138	sample1	Nanopore	OPERA-MS	Nanopore_OPERA-MS	mNGS+Nanopore	sample1_Nanopore_OPERA-MS	bin.9	3518	3	3	3	3	3	3	1	1	0	3970950	3970950	3970950	3970950	3970950	3970950	2596854	2596854	0	3	2596854	3970950	2596854	793510	1	2	0.0	o__Clostridiales (UID1375)	50	332	124	81	250	1	0	0	0	80.65	0.02	100.0	86.0	8	8	8	Clostridium_butyricum	100.0	3.97	Clostridium_butyricum	349.840327881237	medium-quality	Metabat2	sample1_Nanopore_OPERA-MS	bin.9	Nanopore_OPERA-MS	bin.9.fa	mNGS+Nanopore	1	1	3	1515.0	2908.0	111.0	
139	sample1	PacBio	metaflye	PacBio_metaflye	PacBio	sample1_PacBio_metaflye	bin.11	4105	9	7	6	6	4	2	2	1	0	5002890	4991805	4944683	4944683	4676944	3777689	3777689	2143558	0	9	2143558	5002890	1634131	1634131	2	2	0.4	o__Bacteroidales (UID2657)	160	492	269	9	483	0	0	0	0	98.64	0.0	0.0	61.0	1	1	2	Bacteroides_fragilis	99.778	5.0	Bacteroides_fragilis	388.973603257317	complete	Metabat2	sample1_PacBio_metaflye	bin.11	PacBio_metaflye	bin.11.fa	PacBio	1	1	1	1525.0	2880.0	106.0	
